CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Level
JM-161954,1152,10,2834,2,1,2,212,Bronze
BD-117703,1130,8,2859,2,1,2,212,Bronze
SO-203353,1159,8,2866,2,1,2,212,Bronze
BF-110204,1169,8,2889,2,1,2,212,Bronze
MC-181303,1146,11,2881,2,1,2,212,Bronze
CY-127454,1155,8,2900,2,1,2,212,Bronze
CL-127002,1135,8,2902,2,1,2,212,Bronze
LW-172151,1138,8,2914,2,1,2,212,Bronze
LT-171104,1129,8,2935,2,1,2,212,Bronze
TB-215951,1144,9,2963,2,1,2,212,Bronze
RP-193903,1128,9,2963,2,1,2,212,Bronze
KC-162551,1156,8,3037,2,1,2,212,Bronze
TG-216401,1137,9,2980,2,1,2,212,Bronze
JF-155654,1149,8,4198,2,1,2,212,Bronze
TB-216251,1136,10,4197,2,1,2,212,Bronze
TZ-214451,1164,9,4184,2,1,2,212,Bronze
FH-142754,1132,10,4257,2,1,2,212,Bronze
DJ-136301,1160,11,4266,2,1,2,212,Bronze
RD-194804,1167,8,4272,2,1,2,212,Bronze
PH-187901,1152,9,3975,2,1,2,212,Bronze
MP-179654,1167,9,3984,2,1,2,212,Bronze
CA-122651,1129,9,3988,2,1,2,212,Bronze
CC-121003,1146,9,3997,2,1,2,212,Bronze
KH-166304,1153,9,3920,2,1,2,212,Bronze
RB-194353,1155,11,3896,2,1,2,212,Bronze
DP-131053,1159,9,3906,2,1,2,212,Bronze
DM-129552,1135,9,3887,2,1,2,212,Bronze
AG-105252,1132,8,4071,2,1,2,212,Bronze
CA-119652,1139,9,4077,2,1,2,212,Bronze
MC-176053,1144,8,4103,2,1,2,212,Bronze
FC-142451,1137,8,4133,2,1,2,212,Bronze
RS-197654,1131,8,4160,2,1,2,212,Bronze
MY-182954,1166,11,4151,2,1,2,212,Bronze
MS-179803,1164,10,4065,2,1,2,212,Bronze
KH-163601,1145,8,4062,2,1,2,212,Bronze
JP-155203,1157,8,4055,2,1,2,212,Bronze
MA-175604,1159,11,4300,2,1,1,211,Bronze
TC-214751,1158,9,4533,2,1,1,211,Bronze
AR-108254,1153,8,4523,2,1,1,211,Bronze
JK-156253,1169,9,4519,2,1,1,211,Bronze
TS-212051,1158,11,4519,2,1,1,211,Bronze
LC-169304,1136,8,4492,2,1,1,211,Bronze
MS-178303,1167,9,4350,2,1,1,211,Bronze
MG-178751,1139,9,4374,2,1,1,211,Bronze
BW-112001,1135,9,4381,2,1,1,211,Bronze
HM-149801,1153,10,4451,2,1,1,211,Bronze
AF-108853,1148,8,4621,2,1,1,211,Bronze
NS-186402,1131,10,4581,2,1,1,211,Bronze
SC-200504,1135,9,4626,2,1,1,211,Bronze
LO-171701,1141,8,4683,2,1,1,211,Bronze
DB-132704,1148,8,4655,2,1,1,211,Bronze
JP-161351,1151,11,4659,2,1,1,211,Bronze
SA-208304,1158,10,4767,2,1,1,211,Bronze
CB-124153,1131,8,4766,2,1,1,211,Bronze
MF-176652,1146,10,4860,2,1,1,211,Bronze
LT-167653,1166,11,4808,2,1,1,211,Bronze
RB-193303,1138,10,4909,2,1,1,211,Bronze
DK-131501,1166,8,4872,2,1,1,211,Bronze
EM-142003,1136,8,5438,2,1,1,211,Bronze
JH-158201,1136,9,5384,2,1,1,211,Bronze
VP-217301,1135,11,5354,2,1,1,211,Bronze
MC-174253,1160,11,5317,2,1,1,211,Bronze
TM-214902,1153,9,5474,2,1,1,211,Bronze
SP-206204,1142,9,5443,2,1,1,211,Bronze
AB-100603,1137,10,5210,2,1,1,211,Bronze
CC-124301,1142,9,5193,2,1,1,211,Bronze
MY-173802,1148,9,5220,2,1,1,211,Bronze
LS-172453,1145,8,5219,2,1,1,211,Bronze
RD-197202,1157,9,5295,2,1,1,211,Bronze
LF-171852,1128,8,4989,2,1,1,211,Bronze
CJ-120103,1134,8,4961,2,1,1,211,Bronze
ED-138853,1139,8,4922,2,1,1,211,Bronze
MK-179051,1158,8,5029,2,1,1,211,Bronze
NS-186403,1151,8,4982,2,1,1,211,Bronze
TB-213553,1149,10,5014,2,1,1,211,Bronze
PO-188501,1129,8,5125,2,1,1,211,Bronze
MH-180252,1168,8,5120,2,1,1,211,Bronze
HZ-149501,1145,9,5115,2,1,1,211,Bronze
RP-193904,1128,12,5155,2,1,1,211,Bronze
JM-152501,1130,8,8163,2,1,1,211,Bronze
JK-157301,1143,8,8134,2,1,1,211,Bronze
TC-211453,1151,9,8194,2,1,1,211,Bronze
KN-164501,1132,10,8187,2,1,1,211,Bronze
JC-153402,1129,11,8333,2,1,1,211,Bronze
PG-188201,1130,11,8315,2,1,1,211,Bronze
DR-129404,1145,8,8352,2,1,1,211,Bronze
ON-187152,1142,11,8368,2,1,1,211,Bronze
JB-154002,1138,13,8395,2,1,1,211,Bronze
ZC-219104,1149,13,8028,2,1,1,211,Bronze
JF-152952,1151,8,7907,2,1,1,211,Bronze
RA-192852,1141,8,7958,2,1,1,211,Bronze
KD-162701,1131,9,7873,2,1,1,211,Bronze
BH-117103,1146,13,7779,2,1,1,211,Bronze
MS-177702,1144,11,7757,2,1,1,211,Bronze
AB-100604,1149,8,7757,2,1,1,211,Bronze
IM-150702,1135,9,7327,2,1,1,211,Bronze
GH-144852,1146,9,7376,2,1,1,211,Bronze
NF-183851,1135,10,7362,2,1,1,211,Bronze
BM-116504,1128,11,7293,2,1,1,211,Bronze
RR-193151,1157,10,7303,2,1,1,211,Bronze
CM-123851,1152,11,7050,2,1,1,211,Bronze
TS-213403,1137,10,7195,2,1,1,211,Bronze
JL-158351,1156,8,7146,2,1,1,211,Bronze
DP-131652,1151,9,7444,2,1,1,211,Bronze
JH-159101,1137,12,7444,2,1,1,211,Bronze
KT-164653,1163,11,7450,2,1,1,211,Bronze
CB-125352,1139,8,7379,2,1,1,211,Bronze
JJ-157601,1144,8,7400,2,1,1,211,Bronze
MC-175751,1157,9,7467,2,1,1,211,Bronze
MC-176351,1130,10,7576,2,1,1,211,Bronze
GG-146502,1128,10,7619,2,1,1,211,Bronze
HJ-148751,1131,13,8541,2,1,1,211,Bronze
YC-218952,1138,14,8531,2,1,1,211,Bronze
JD-161504,1136,8,8829,2,1,1,211,Bronze
PP-189551,1149,8,8800,2,1,1,211,Bronze
JE-157154,1141,10,8696,2,1,1,211,Bronze
LB-167353,1138,14,8694,2,1,1,211,Bronze
JM-152651,1148,11,8818,2,1,1,211,Bronze
TC-212952,1157,10,8818,2,1,1,211,Bronze
MG-176801,1131,13,9028,2,1,1,211,Bronze
JC-153401,1140,9,9111,2,1,1,211,Bronze
CJ-118751,1148,11,9269,2,1,1,211,Bronze
MF-182502,1134,13,9618,2,1,1,211,Bronze
SE-201102,1129,11,9380,2,1,1,211,Bronze
KD-164951,1141,10,9576,2,1,1,211,Bronze
AS-102251,1166,10,9773,2,1,1,211,Bronze
JG-158051,1137,12,11116,2,1,1,211,Bronze
JK-160901,1144,10,10861,2,1,1,211,Bronze
DR-129401,1170,11,10943,2,1,1,211,Bronze
BV-112452,1139,10,10437,2,1,1,211,Bronze
BM-117851,1135,14,10399,2,1,1,211,Bronze
BW-111102,1149,10,10394,2,1,1,211,Bronze
BE-113351,1130,9,10731,2,1,1,211,Bronze
PL-189251,1144,9,10789,2,1,1,211,Bronze
ME-173204,1137,10,10665,2,1,1,211,Bronze
NG-184301,1142,10,10114,2,1,1,211,Bronze
HG-149651,1156,14,10262,2,1,1,211,Bronze
SW-207551,1169,8,10187,2,1,1,211,Bronze
PO-188652,1158,10,13056,2,1,1,211,Bronze
KL-166454,1142,12,14175,2,1,1,211,Bronze
CS-121751,1155,17,13516,2,1,1,211,Bronze
AB-101054,1136,10,14476,2,1,1,211,Bronze
GT-147104,1131,11,11821,2,1,1,211,Bronze
PB-192101,1127,8,11654,2,1,1,211,Bronze
AO-108101,1131,12,7085,2,1,1,211,Bronze
BC-111252,1136,12,6941,2,1,1,211,Bronze
ME-173202,1149,10,6977,2,1,1,211,Bronze
SS-201401,1166,11,6973,2,1,1,211,Bronze
VW-217751,1129,11,6792,2,1,1,211,Bronze
CL-118903,1139,14,6904,2,1,1,211,Bronze
NS-185053,1156,11,6814,2,1,1,211,Bronze
MG-178752,1146,11,6604,2,1,1,211,Bronze
KC-165403,1148,9,6577,2,1,1,211,Bronze
MY-182952,1138,8,6649,2,1,1,211,Bronze
SC-203801,1158,12,6626,2,1,1,211,Bronze
JE-157454,1146,13,6762,2,1,1,211,Bronze
DK-128353,1152,8,6745,2,1,1,211,Bronze
ML-174101,1128,11,6342,2,1,1,211,Bronze
JC-153852,1149,8,6236,2,1,1,211,Bronze
TM-210102,1159,10,6443,2,1,1,211,Bronze
OT-187301,1128,11,6463,2,1,1,211,Bronze
EB-141102,1148,10,6522,2,1,1,211,Bronze
JE-157453,1162,8,6511,2,1,1,211,Bronze
CC-126102,1164,8,6492,2,1,1,211,Bronze
TH-211002,1149,8,6368,2,1,1,211,Bronze
RW-195401,1137,8,6351,2,1,1,211,Bronze
KM-166601,1143,12,6362,2,1,1,211,Bronze
JH-154303,1136,12,6387,2,1,1,211,Bronze
CR-128203,1159,9,6434,2,1,1,211,Bronze
MP-179652,1149,13,6431,2,1,1,211,Bronze
OT-187302,1136,8,5883,2,1,1,211,Bronze
ME-180102,1137,11,5882,2,1,1,211,Bronze
MZ-173353,1131,9,5854,2,1,1,211,Bronze
KD-164952,1150,10,5900,2,1,1,211,Bronze
BF-110801,1150,9,5973,2,1,1,211,Bronze
TB-212803,1152,12,5967,2,1,1,211,Bronze
CB-120254,1142,10,6076,2,1,1,211,Bronze
LC-171402,1141,8,6100,2,1,1,211,Bronze
BF-111702,1153,8,6134,2,1,1,211,Bronze
EH-139901,1139,9,6141,2,1,1,211,Bronze
BM-115751,1139,9,6011,2,1,1,211,Bronze
GH-146651,1162,13,5986,2,1,1,211,Bronze
RD-194803,1158,10,5769,2,1,1,211,Bronze
BS-116653,1131,8,5789,2,1,1,211,Bronze
TB-211753,1134,10,5722,2,1,1,211,Bronze
BD-113204,1128,12,5721,2,1,1,211,Bronze
LH-171551,1170,14,5667,2,1,1,211,Bronze
MZ-175151,1139,10,5508,2,1,1,211,Bronze
MS-173653,1131,12,5642,2,1,1,211,Bronze
KM-163754,1151,8,5622,2,1,1,211,Bronze
HM-149802,1135,9,5605,2,1,1,211,Bronze
AG-2703,1108,2,486,1,5,5,155,Bronze
MM-79202,1123,1,382,1,5,5,155,Bronze
VB-117451,1099,2,386,1,5,5,155,Bronze
CJ-18751,1127,2,411,1,5,5,155,Bronze
MH-77852,1102,2,336,1,5,5,155,Bronze
JD-58953,1097,2,375,1,5,5,155,Bronze
ES-40201,1123,2,367,1,5,5,155,Bronze
KC-66752,1114,2,373,1,5,5,155,Bronze
MA-79953,1111,2,240,1,5,5,155,Bronze
DB-131203,1123,2,327,1,5,5,155,Bronze
SV-109352,1106,1,315,1,5,5,155,Bronze
MM-180551,1121,2,303,1,5,5,155,Bronze
YS-118801,1099,2,190,1,5,5,155,Bronze
DV-34651,1121,2,162,1,5,5,155,Bronze
AB-1651,1125,1,160,1,5,5,155,Bronze
DJ-34202,1096,1,158,1,5,5,155,Bronze
BG-17401,1111,2,145,1,5,5,155,Bronze
MB-80851,1106,2,139,1,5,5,155,Bronze
GH-146654,1097,2,147,1,5,5,155,Bronze
DB-35551,1100,1,131,1,5,5,155,Bronze
RK-93002,1123,2,136,1,5,5,155,Bronze
PP-89552,1109,1,128,1,5,5,155,Bronze
Dp-32402,1120,2,128,1,5,5,155,Bronze
ML-77553,1121,2,122,1,5,5,155,Bronze
CB-25351,1102,1,116,1,5,5,155,Bronze
RB-97951,1125,2,68,1,5,5,155,Bronze
VM-116851,1108,2,58,1,5,5,155,Bronze
VM-118352,1103,1,61,1,5,5,155,Bronze
FH-43501,1109,2,45,1,5,5,155,Bronze
AO-8101,1102,1,24,1,5,5,155,Bronze
DG-33002,1109,1,33,1,5,5,155,Bronze
LT-67652,1103,1,29,1,5,5,155,Bronze
RS-198704,1114,2,22,1,5,5,155,Bronze
AG-3302,1109,1,20,1,5,5,155,Bronze
GH-46652,1096,1,20,1,5,5,155,Bronze
KM-66601,1125,1,19,1,5,5,155,Bronze
JS-59402,1118,1,17,1,5,5,155,Bronze
RF-93452,1101,1,13,1,5,5,155,Bronze
AH-1202,1116,1,2,1,5,5,155,Bronze
LP-70951,1095,1,4,1,5,5,155,Bronze
CS-124604,1122,2,551,1,5,4,154,Bronze
RR-193154,1114,2,615,1,5,4,154,Bronze
DK-131504,1105,2,798,1,5,4,154,Bronze
SC-103052,1111,2,857,1,5,4,154,Bronze
GH-44253,1116,2,812,1,5,4,154,Bronze
AD-1802,1100,2,669,1,5,4,154,Bronze
MS-79801,1101,2,673,1,5,4,154,Bronze
SS-105901,1123,2,884,1,5,4,154,Bronze
DA-34502,1109,2,975,1,5,4,154,Bronze
CM-21151,1115,2,1304,1,5,4,154,Bronze
TG-116402,1125,1,1561,1,5,3,153,Bronze
SW-102451,1117,2,1420,1,5,3,153,Bronze
SR-107402,1116,2,1996,1,5,3,153,Bronze
GT-47551,1115,2,2475,1,5,3,153,Bronze
SV-108152,1103,1,4009,1,5,2,152,Bronze
LC-70502,1101,2,5284,1,5,1,151,Bronze
LM-70652,1102,1,4665,1,5,1,151,Bronze
AY-105554,1109,4,496,1,4,5,145,Bronze
JJ-54452,1114,4,539,1,4,5,145,Bronze
ME-77251,1106,4,514,1,4,5,145,Bronze
AS-901,1116,4,436,1,4,5,145,Bronze
DW-35851,1123,3,435,1,4,5,145,Bronze
BO-13501,1116,3,477,1,4,5,145,Bronze
RS-98701,1115,4,467,1,4,5,145,Bronze
CC-125504,1122,3,113,1,4,5,145,Bronze
BC-11251,1124,3,85,1,4,5,145,Bronze
TC-112951,1107,3,156,1,4,5,145,Bronze
SV-107852,1124,4,137,1,4,5,145,Bronze
SS-101401,1124,3,169,1,4,5,145,Bronze
JA-59702,1113,4,187,1,4,5,145,Bronze
ML-82652,1103,4,187,1,4,5,145,Bronze
LW-69901,1118,3,172,1,4,5,145,Bronze
CS-18451,1119,3,204,1,4,5,145,Bronze
NP-83251,1110,3,219,1,4,5,145,Bronze
VP-117302,1123,3,304,1,4,5,145,Bronze
JH-154304,1100,4,310,1,4,5,145,Bronze
SN-105603,1108,3,312,1,4,5,145,Bronze
SA-108303,1105,4,312,1,4,5,145,Bronze
JC-57751,1108,3,314,1,4,5,145,Bronze
VW-117752,1102,4,328,1,4,5,145,Bronze
VT-117001,1125,4,241,1,4,5,145,Bronze
AS-2251,1097,3,254,1,4,5,145,Bronze
CK-23251,1095,4,260,1,4,5,145,Bronze
MG-82053,1096,3,277,1,4,5,145,Bronze
BF-110804,1120,3,274,1,4,5,145,Bronze
BN-114704,1119,4,266,1,4,5,145,Bronze
SC-208004,1125,4,278,1,4,5,145,Bronze
RB-197052,1111,3,367,1,4,5,145,Bronze
PF-92251,1109,3,357,1,4,5,145,Bronze
LT-167654,1121,3,330,1,4,5,145,Bronze
SB-101702,1121,3,329,1,4,5,145,Bronze
JB-59251,1117,3,351,1,4,5,145,Bronze
PO-91801,1124,3,416,1,4,5,145,Bronze
SP-105451,1113,4,419,1,4,5,145,Bronze
MN-79351,1125,3,71,1,4,5,145,Bronze
VS-118201,1117,3,71,1,4,5,145,Bronze
MZ-173354,1125,4,594,1,4,4,144,Bronze
DP-33903,1107,3,571,1,4,4,144,Bronze
CD-22801,1107,4,566,1,4,4,144,Bronze
JL-52352,1096,3,566,1,4,4,144,Bronze
BD-116354,1104,3,583,1,4,4,144,Bronze
BP-11851,1099,4,580,1,4,4,144,Bronze
AF-8701,1107,4,672,1,4,4,144,Bronze
JO-51452,1100,3,650,1,4,4,144,Bronze
AW-108404,1115,4,649,1,4,4,144,Bronze
MB-73052,1117,4,662,1,4,4,144,Bronze
FP-43202,1122,3,656,1,4,4,144,Bronze
RM-93751,1104,4,709,1,4,4,144,Bronze
ND-84603,1120,4,708,1,4,4,144,Bronze
GH-46653,1113,4,696,1,4,4,144,Bronze
PB-188054,1120,3,741,1,4,4,144,Bronze
TB-212501,1097,4,730,1,4,4,144,Bronze
RA-199451,1096,4,726,1,4,4,144,Bronze
LC-71403,1111,4,725,1,4,4,144,Bronze
CL-125651,1121,3,724,1,4,4,144,Bronze
BF-9752,1117,3,722,1,4,4,144,Bronze
DN-36901,1107,3,735,1,4,4,144,Bronze
AH-105854,1116,4,738,1,4,4,144,Bronze
AB-1653,1111,4,828,1,4,4,144,Bronze
SW-104552,1102,4,827,1,4,4,144,Bronze
JS-155953,1100,4,845,1,4,4,144,Bronze
MC-75751,1104,3,761,1,4,4,144,Bronze
DW-131952,1122,3,756,1,4,4,144,Bronze
DE-132552,1123,4,1269,1,4,4,144,Bronze
ME-173203,1108,4,1281,1,4,4,144,Bronze
BN-14701,1117,3,1325,1,4,4,144,Bronze
EM-140953,1103,3,1324,1,4,4,144,Bronze
SK-99902,1125,4,1327,1,4,4,144,Bronze
BS-113651,1095,4,1321,1,4,4,144,Bronze
LO-71701,1099,4,1349,1,4,4,144,Bronze
BP-10952,1106,3,1346,1,4,4,144,Bronze
KL-66451,1095,3,1340,1,4,4,144,Bronze
TT-112201,1100,4,1146,1,4,4,144,Bronze
DM-30152,1125,3,1141,1,4,4,144,Bronze
IM-50552,1114,4,1207,1,4,4,144,Bronze
DR-28802,1099,3,1201,1,4,4,144,Bronze
GW-46052,1109,3,1265,1,4,4,144,Bronze
TD-209953,1095,4,985,1,4,4,144,Bronze
SM-203201,1116,4,1002,1,4,4,144,Bronze
CD-19801,1101,3,996,1,4,4,144,Bronze
VP-217304,1125,3,994,1,4,4,144,Bronze
SP-205452,1122,3,1034,1,4,4,144,Bronze
ZD-119251,1098,3,1016,1,4,4,144,Bronze
JK-60901,1107,3,1078,1,4,4,144,Bronze
NH-86103,1100,3,1085,1,4,4,144,Bronze
EB-138702,1112,4,1071,1,4,4,144,Bronze
HG-50251,1118,4,1057,1,4,4,144,Bronze
SK-199904,1103,3,884,1,4,4,144,Bronze
JA-59701,1095,3,872,1,4,4,144,Bronze
HE-148004,1107,4,884,1,4,4,144,Bronze
NS-85051,1108,3,901,1,4,4,144,Bronze
AF-8703,1100,4,901,1,4,4,144,Bronze
AJ-7803,1096,4,942,1,4,4,144,Bronze
EH-137653,1113,4,958,1,4,4,144,Bronze
DP-30003,1109,4,956,1,4,4,144,Bronze
HA-49052,1108,3,962,1,4,4,144,Bronze
RC-199603,1117,4,971,1,4,4,144,Bronze
DM-30151,1097,3,966,1,4,4,144,Bronze
CC-126702,1111,4,1384,1,4,3,143,Bronze
AB-6001,1102,3,1384,1,4,3,143,Bronze
JR-57001,1108,3,1409,1,4,3,143,Bronze
KW-164351,1121,3,1409,1,4,3,143,Bronze
DB-131202,1100,4,1953,1,4,3,143,Bronze
JM-52501,1101,3,1956,1,4,3,143,Bronze
HA-149203,1125,3,1918,1,4,3,143,Bronze
GD-145904,1100,4,1888,1,4,3,143,Bronze
VW-217752,1101,4,1884,1,4,3,143,Bronze
JO-55501,1107,4,1880,1,4,3,143,Bronze
PJ-190151,1114,4,1779,1,4,3,143,Bronze
PB-91051,1095,4,1809,1,4,3,143,Bronze
SB-201702,1097,3,1797,1,4,3,143,Bronze
PC-187454,1097,4,1832,1,4,3,143,Bronze
BN-15152,1122,4,1834,1,4,3,143,Bronze
EJ-41551,1117,3,1841,1,4,3,143,Bronze
CS-24001,1106,3,1742,1,4,3,143,Bronze
CS-22502,1097,3,1739,1,4,3,143,Bronze
NC-183402,1100,4,1754,1,4,3,143,Bronze
KC-166751,1097,4,1752,1,4,3,143,Bronze
BM-11402,1108,4,1772,1,4,3,143,Bronze
BE-14101,1116,3,1718,1,4,3,143,Bronze
CA-123104,1108,4,1423,1,4,3,143,Bronze
CC-23701,1101,3,1414,1,4,3,143,Bronze
SP-206502,1115,3,1468,1,4,3,143,Bronze
EB-39301,1125,4,1462,1,4,3,143,Bronze
BO-14251,1096,4,1560,1,4,3,143,Bronze
JR-157002,1102,3,1538,1,4,3,143,Bronze
JG-158053,1100,4,1544,1,4,3,143,Bronze
MZ-175153,1118,3,1508,1,4,3,143,Bronze
CA-119653,1113,4,1591,1,4,3,143,Bronze
CC-22203,1116,4,1662,1,4,3,143,Bronze
CM-121154,1103,4,1662,1,4,3,143,Bronze
EB-139754,1095,4,1644,1,4,3,143,Bronze
CR-127302,1117,3,1625,1,4,3,143,Bronze
AG-9001,1118,4,1698,1,4,3,143,Bronze
JO-52801,1114,4,1696,1,4,3,143,Bronze
FM-42902,1097,4,1676,1,4,3,143,Bronze
DH-136752,1116,3,2518,1,4,3,143,Bronze
JG-51152,1100,4,2072,1,4,3,143,Bronze
TA-113851,1103,3,2226,1,4,3,143,Bronze
KM-163751,1122,4,2191,1,4,3,143,Bronze
JC-53852,1110,4,2291,1,4,3,143,Bronze
AC-104502,1100,4,2295,1,4,3,143,Bronze
PF-192253,1117,4,2427,1,4,3,143,Bronze
BH-117101,1123,4,2412,1,4,3,143,Bronze
MO-78002,1109,3,2411,1,4,3,143,Bronze
AA-103751,1101,4,2407,1,4,3,143,Bronze
NS-185054,1101,4,2576,1,4,2,142,Bronze
NG-84303,1113,4,2591,1,4,2,142,Bronze
JF-155653,1096,4,2565,1,4,2,142,Bronze
MH-181152,1113,4,2669,1,4,2,142,Bronze
JE-161654,1115,3,2698,1,4,2,142,Bronze
JD-161501,1095,4,2958,1,4,2,142,Bronze
RD-96601,1122,4,2960,1,4,2,142,Bronze
EB-138701,1110,4,2920,1,4,2,142,Bronze
SV-107851,1116,3,2833,1,4,2,142,Bronze
TC-214752,1096,4,3170,1,4,2,142,Bronze
DW-135401,1107,4,3800,1,4,2,142,Bronze
JH-61803,1122,3,3857,1,4,2,142,Bronze
DV-34652,1108,3,3876,1,4,2,142,Bronze
JK-160904,1123,3,3748,1,4,2,142,Bronze
JA-159701,1095,4,3780,1,4,2,142,Bronze
GZ-45453,1125,4,3585,1,4,2,142,Bronze
DJ-136304,1107,3,3357,1,4,2,142,Bronze
SG-200804,1103,3,3406,1,4,2,142,Bronze
DJ-35103,1101,3,3376,1,4,2,142,Bronze
MV-81901,1102,4,3445,1,4,2,142,Bronze
PT-90902,1097,4,3881,1,4,2,142,Bronze
RH-95552,1124,3,4275,1,4,2,142,Bronze
RW-95401,1121,4,4821,1,4,1,141,Bronze
EH-140052,1109,4,4728,1,4,1,141,Bronze
MY-182953,1109,4,5779,1,4,1,141,Bronze
AT-104352,1107,4,6342,1,4,1,141,Bronze
BW-10651,1117,4,8957,1,4,1,141,Bronze
LW-169903,1118,6,456,1,3,5,135,Bronze
LC-169603,1097,5,478,1,3,5,135,Bronze
JL-155052,1125,5,477,1,3,5,135,Bronze
KM-166604,1110,5,454,1,3,5,135,Bronze
RB-195704,1120,5,528,1,3,5,135,Bronze
FW-43952,1095,5,537,1,3,5,135,Bronze
SS-208752,1109,5,481,1,3,5,135,Bronze
AG-3301,1097,6,513,1,3,5,135,Bronze
AR-105104,1109,5,264,1,3,5,135,Bronze
PL-189254,1110,5,239,1,3,5,135,Bronze
TB-113551,1109,5,311,1,3,5,135,Bronze
JM-155804,1095,5,305,1,3,5,135,Bronze
TW-110252,1114,6,198,1,3,5,135,Bronze
LW-68252,1127,6,550,1,3,4,134,Bronze
GM-44401,1096,5,596,1,3,4,134,Bronze
KB-66001,1104,6,608,1,3,4,134,Bronze
MH-80253,1109,5,623,1,3,4,134,Bronze
FM-43802,1096,5,795,1,3,4,134,Bronze
AG-5251,1110,6,802,1,3,4,134,Bronze
BP-111551,1127,6,801,1,3,4,134,Bronze
AC-4201,1108,6,841,1,3,4,134,Bronze
HE-148001,1101,5,837,1,3,4,134,Bronze
AM-103604,1123,5,813,1,3,4,134,Bronze
MS-179804,1121,6,855,1,3,4,134,Bronze
BP-11852,1100,6,850,1,3,4,134,Bronze
VF-217154,1108,5,847,1,3,4,134,Bronze
JM-156554,1103,5,865,1,3,4,134,Bronze
GT-47553,1095,5,734,1,3,4,134,Bronze
JE-54752,1122,5,734,1,3,4,134,Bronze
CB-120253,1104,5,744,1,3,4,134,Bronze
AG-103304,1103,5,662,1,3,4,134,Bronze
LO-171704,1097,5,644,1,3,4,134,Bronze
EN-137803,1125,6,668,1,3,4,134,Bronze
JM-61952,1107,5,666,1,3,4,134,Bronze
MW-82351,1095,5,675,1,3,4,134,Bronze
ME-77253,1108,6,1366,1,3,4,134,Bronze
SJ-202154,1124,6,1341,1,3,4,134,Bronze
BM-111402,1106,6,1344,1,3,4,134,Bronze
DP-31651,1102,5,1364,1,3,4,134,Bronze
SP-205453,1111,5,1332,1,3,4,134,Bronze
JG-51601,1111,6,1274,1,3,4,134,Bronze
KT-164801,1122,5,1271,1,3,4,134,Bronze
HR-147704,1108,5,1299,1,3,4,134,Bronze
ME-73202,1115,6,1302,1,3,4,134,Bronze
FH-142753,1099,5,1292,1,3,4,134,Bronze
JM-155352,1109,5,1201,1,3,4,134,Bronze
SC-202603,1095,6,1205,1,3,4,134,Bronze
LS-69453,1101,6,1210,1,3,4,134,Bronze
JL-151304,1103,6,1215,1,3,4,134,Bronze
DH-36753,1115,5,1220,1,3,4,134,Bronze
JK-153701,1116,5,1145,1,3,4,134,Bronze
CW-119054,1117,6,1138,1,3,4,134,Bronze
DV-130454,1114,5,1122,1,3,4,134,Bronze
GT-46351,1104,5,1113,1,3,4,134,Bronze
RW-196903,1110,6,1113,1,3,4,134,Bronze
AT-104354,1116,6,1172,1,3,4,134,Bronze
JB-60452,1123,6,1178,1,3,4,134,Bronze
DC-132854,1118,5,1175,1,3,4,134,Bronze
EB-39302,1102,5,972,1,3,4,134,Bronze
EB-41102,1115,5,943,1,3,4,134,Bronze
JW-152203,1111,5,933,1,3,4,134,Bronze
NP-183251,1096,6,945,1,3,4,134,Bronze
LC-68702,1118,6,926,1,3,4,134,Bronze
BT-13051,1126,6,916,1,3,4,134,Bronze
NP-187001,1124,6,877,1,3,4,134,Bronze
TS-211603,1103,5,1086,1,3,4,134,Bronze
NK-184902,1121,6,1104,1,3,4,134,Bronze
RA-99451,1115,6,1012,1,3,4,134,Bronze
PW-192402,1096,5,1023,1,3,4,134,Bronze
CR-27301,1100,6,986,1,3,4,134,Bronze
ND-184601,1100,5,1377,1,3,3,133,Bronze
PG-88202,1125,5,1387,1,3,3,133,Bronze
SV-207853,1117,5,1408,1,3,3,133,Bronze
DM-29553,1107,5,1420,1,3,3,133,Bronze
DK-129854,1102,5,1687,1,3,3,133,Bronze
PM-191353,1107,5,1632,1,3,3,133,Bronze
PK-190753,1103,6,1651,1,3,3,133,Bronze
NR-85502,1109,5,1593,1,3,3,133,Bronze
JL-151754,1101,5,1571,1,3,3,133,Bronze
RF-197353,1117,5,1622,1,3,3,133,Bronze
KH-166303,1122,6,1597,1,3,3,133,Bronze
EN-137801,1109,5,1511,1,3,3,133,Bronze
Co-126402,1114,6,1560,1,3,3,133,Bronze
LE-168104,1116,6,1469,1,3,3,133,Bronze
CM-121904,1103,6,1475,1,3,3,133,Bronze
KH-65101,1110,5,1473,1,3,3,133,Bronze
AZ-7501,1121,5,1461,1,3,3,133,Bronze
BN-115154,1104,5,1460,1,3,3,133,Bronze
CS-124002,1122,5,1413,1,3,3,133,Bronze
PC-187452,1116,5,1448,1,3,3,133,Bronze
MM-182803,1107,6,1429,1,3,3,133,Bronze
AA-103151,1103,5,1445,1,3,3,133,Bronze
DB-30602,1103,5,1441,1,3,3,133,Bronze
MC-178452,1110,5,1717,1,3,3,133,Bronze
NL-183102,1120,6,1732,1,3,3,133,Bronze
TT-212651,1097,6,1706,1,3,3,133,Bronze
TD-209951,1115,6,1774,1,3,3,133,Bronze
DP-133902,1095,6,1773,1,3,3,133,Bronze
